order_id,customer_id,order_date,total_amount,discount_amount,final_amount,channel
7889,1934,2024-10-24,659.9,36.48,623.42,Online
7890,1419,2023-08-26,375.03,20.1,354.93,Online
7891,2694,2024-07-23,720.08,96.3,623.78,In-Store
7892,1922,2023-11-27,1051.62,110.09,941.53,Online
7893,3708,2024-04-26,401.43,41.71,359.72,In-Store
7894,3997,2023-06-29,120.94,14.16,106.78,Online
7895,3433,2024-09-17,186.07,11.88,174.19,In-Store
7896,99,2024-07-15,603.85,47.29,556.56,Online
7897,1186,2024-06-09,1221.19,142.13,1079.06,Online
7898,2772,2024-09-20,511.44,39.16,472.28,Online
7899,2540,2023-11-25,733.55,38.54,695.01,Online
7900,2352,2023-08-18,174.55,16.22,158.33,In-Store
7901,374,2023-12-29,812.31,108.72,703.59,In-Store
7902,2997,2023-02-22,587.17,33.46,553.71,Online
7903,1360,2023-10-12,586.73,36.88,549.85,Online
7904,1936,2024-02-19,50.11,2.57,47.54,Online
7905,737,2023-10-06,549.63,72.69,476.94,In-Store
7906,792,2024-02-07,835.98,125.08,710.9,Online
7907,979,2023-12-26,507.4,42.73,464.67,In-Store
7908,1888,2023-03-16,49.95,3.08,46.87,Online
7909,2076,2024-05-10,241.15,13.3,227.85,Online
7910,2347,2024-11-05,586.92,87.16,499.76,Online
7911,1452,2024-02-12,371.66,23.9,347.76,Online
7912,1775,2023-08-23,573.37,85.96,487.41,In-Store
7913,1538,2024-02-14,778.92,106.83,672.09,Online
7914,1609,2024-05-08,484.0,44.56,439.44,Online
7915,3421,2024-08-06,1207.74,115.89,1091.85,Online
7916,2360,2024-01-31,474.0,54.8,419.2,In-Store
7917,3319,2023-09-22,269.13,30.36,238.77,Online
7918,3012,2024-09-23,126.16,11.68,114.48,Online
7919,3814,2024-11-06,689.37,67.09,622.28,Online
7920,98,2023-02-27,713.56,72.38,641.18,Online
7921,3289,2024-12-27,488.35,35.48,452.87,Online
7922,884,2023-09-07,649.85,67.41,582.44,Online
7923,2359,2023-11-21,593.1,49.6,543.5,In-Store
7924,849,2023-10-20,266.79,17.7,249.09,In-Store
7925,1816,2023-12-08,589.28,49.55,539.73,In-Store
7926,2290,2024-04-20,1156.67,151.64,1005.03,Online
7927,1273,2024-03-08,532.88,29.62,503.26,In-Store
7928,3842,2023-07-26,1170.61,167.14,1003.47,In-Store
7929,1877,2024-02-19,65.77,6.8,58.97,In-Store
7930,3966,2024-06-13,395.07,29.06,366.01,Online
7931,3334,2023-09-08,305.58,32.82,272.76,In-Store
7932,989,2024-11-28,313.54,32.99,280.55,In-Store
7933,2609,2023-07-07,749.89,108.58,641.31,Online
7934,3590,2024-06-13,654.44,96.13,558.31,Online
7935,278,2024-11-05,1120.69,114.57,1006.12,Online
7936,2486,2023-11-15,313.83,23.03,290.8,In-Store
7937,1317,2023-02-02,558.26,37.87,520.39,In-Store
7938,377,2024-11-23,142.1,7.47,134.63,Online
7939,2361,2024-03-30,181.22,17.65,163.57,Online
7940,29,2024-08-18,808.14,45.86,762.28,Online
7941,650,2023-09-01,983.77,139.86,843.91,In-Store
7942,242,2023-01-06,813.85,67.25,746.6,Online
7943,3167,2023-08-31,589.12,56.42,532.7,Online
7944,2372,2023-01-19,639.53,77.84,561.69,In-Store
7945,2341,2023-04-09,224.09,33.02,191.07,Online
7946,2575,2024-07-11,172.93,20.29,152.64,Online
7947,3576,2023-02-10,849.56,92.15,757.41,In-Store
7948,2328,2023-02-12,333.48,23.68,309.8,Online
7949,703,2024-06-20,787.43,87.95,699.48,In-Store
7950,2189,2023-01-04,968.29,114.58,853.71,Online
7951,2152,2023-03-25,70.17,5.94,64.23,Online
7952,2273,2023-07-15,248.39,17.55,230.84,Online
7953,1087,2024-03-25,198.12,27.62,170.5,Online
7954,2122,2024-01-28,697.59,102.12,595.47,In-Store
7955,387,2024-01-02,842.85,116.24,726.61,In-Store
7956,1297,2023-05-15,690.66,76.23,614.43,In-Store
7957,212,2024-06-25,639.31,91.65,547.66,Online
7958,3684,2023-05-29,577.71,53.24,524.47,In-Store
7959,1190,2023-07-13,697.92,65.32,632.6,Online
7960,3761,2024-02-27,347.85,33.44,314.41,Online
7961,2959,2023-01-27,457.44,30.28,427.16,Online
7962,2775,2023-09-24,732.4,61.36,671.04,Online
7963,674,2024-09-15,86.52,10.16,76.36,Online
7964,1475,2023-04-20,362.45,22.26,340.19,Online
7965,1556,2023-01-24,226.02,15.2,210.82,Online
7966,186,2023-03-01,625.26,51.34,573.92,Online
7967,3616,2023-08-31,1051.72,113.18,938.54,Online
7968,1134,2023-08-20,33.64,4.63,29.01,In-Store
7969,3061,2023-03-10,801.84,51.58,750.26,Online
7970,80,2023-06-06,178.63,16.1,162.53,Online
7971,353,2023-12-17,658.28,91.79,566.49,Online
7972,1608,2024-09-26,478.75,51.5,427.25,Online
7973,2163,2024-01-15,820.54,46.96,773.58,Online
7974,545,2023-12-15,366.66,33.26,333.4,In-Store
7975,1080,2023-03-10,228.24,24.7,203.54,Online
7976,2037,2024-02-13,424.15,26.71,397.44,Online
7977,2509,2023-03-25,1167.18,157.24,1009.94,In-Store
7978,784,2023-03-11,391.71,48.12,343.59,Online
7979,874,2024-02-08,201.51,13.99,187.52,Online
7980,3719,2024-06-07,1368.1,71.66,1296.44,Online
7981,3651,2023-11-12,421.24,62.98,358.26,Online
7982,857,2024-11-15,52.82,5.95,46.87,In-Store
7983,441,2024-11-22,815.59,78.02,737.57,Online
7984,3605,2024-08-12,777.86,40.31,737.55,Online
7985,869,2023-06-09,256.9,34.18,222.72,In-Store
7986,3871,2023-03-08,541.65,72.17,469.48,Online
7987,1991,2024-08-07,754.69,55.1,699.59,Online
7988,1100,2024-11-10,876.49,84.83,791.66,In-Store
7989,2574,2023-08-11,191.31,15.49,175.82,Online
7990,833,2024-08-22,174.21,25.07,149.14,Online
7991,2412,2024-07-02,34.42,4.65,29.77,Online
7992,3812,2023-10-15,394.4,33.36,361.04,Online
7993,1854,2023-01-02,135.2,13.12,122.08,Online
7994,2959,2024-05-04,606.63,51.88,554.75,Online
7995,3651,2023-12-06,253.64,23.06,230.58,Online
7996,1411,2023-03-31,1616.78,182.47,1434.31,Online
7997,2402,2023-11-21,108.9,11.89,97.01,Online
7998,3499,2023-06-13,518.56,28.36,490.2,In-Store
7999,2099,2023-11-27,213.61,27.56,186.05,In-Store
8000,916,2024-12-29,107.91,8.84,99.07,Online
8001,243,2023-05-17,753.49,50.26,703.23,In-Store
8002,1551,2024-09-13,538.88,50.53,488.35,Online
8003,1503,2024-11-12,121.07,9.83,111.24,Online
8004,2842,2023-10-29,320.7,37.17,283.53,In-Store
8005,1665,2023-05-11,935.46,110.46,825.0,In-Store
8006,1243,2023-07-12,225.68,28.24,197.44,Online
8007,2080,2023-12-26,1065.77,144.98,920.79,In-Store
8008,1329,2024-10-26,346.53,20.2,326.33,In-Store
8009,874,2023-09-27,967.72,100.32,867.4,Online
8010,29,2024-07-02,76.05,5.42,70.63,Online
8011,791,2023-03-22,520.71,58.7,462.01,Online
8012,2962,2024-02-07,850.85,64.0,786.85,Online
8013,2627,2024-08-04,721.1,92.76,628.34,Online
8014,1997,2024-05-30,125.18,15.07,110.11,Online
8015,423,2024-10-30,1056.76,94.99,961.77,Online
8016,221,2024-04-05,333.78,19.82,313.96,Online
8017,1033,2024-06-16,579.82,63.5,516.32,In-Store
8018,2034,2023-08-18,450.99,62.01,388.98,Online
8019,2261,2024-11-15,103.2,11.07,92.13,Online
8020,2803,2023-08-04,394.46,55.77,338.69,In-Store
8021,2350,2023-09-03,623.52,38.08,585.44,Online
8022,3952,2024-02-07,278.32,38.14,240.18,Online
8023,1512,2023-05-19,19.02,2.67,16.35,Online
8024,237,2023-01-03,592.89,87.93,504.96,In-Store
8025,1540,2024-05-13,1317.09,158.14,1158.95,Online
8026,1129,2024-03-26,380.18,53.45,326.73,Online
8027,3470,2023-05-12,486.68,25.75,460.93,Online
8028,3488,2023-02-14,1665.25,97.58,1567.67,Online
8029,325,2024-07-14,681.84,62.6,619.24,Online
8030,1562,2023-08-14,1134.33,94.19,1040.14,Online
8031,3164,2024-09-29,318.18,36.69,281.49,Online
8032,3129,2023-12-14,571.05,74.72,496.33,In-Store
8033,2704,2024-05-16,528.28,59.21,469.07,Online
8034,93,2024-07-07,103.15,14.5,88.65,Online
8035,1038,2024-11-15,487.06,67.21,419.85,Online
8036,1676,2023-06-27,343.09,22.76,320.33,Online
8037,705,2024-11-09,383.72,44.97,338.75,Online
8038,95,2023-09-24,508.5,67.0,441.5,In-Store
8039,2942,2024-05-26,367.6,25.61,341.99,Online
8040,575,2023-02-23,566.79,37.46,529.33,Online
8041,878,2023-05-08,17.14,1.3,15.84,Online
8042,2410,2024-04-12,493.31,28.81,464.5,Online
8043,649,2023-04-24,1074.41,126.7,947.71,Online
8044,2111,2023-03-21,161.97,10.52,151.45,Online
8045,3879,2024-05-16,890.25,49.92,840.33,In-Store
8046,743,2023-06-20,151.24,11.64,139.6,Online
8047,122,2024-05-30,1117.25,66.01,1051.24,In-Store
8048,2699,2024-08-01,572.58,56.07,516.51,In-Store
8049,3748,2023-01-27,277.28,22.96,254.32,In-Store
8050,2277,2023-06-03,681.34,53.4,627.94,Online
8051,3102,2024-10-31,252.54,27.37,225.17,Online
8052,1987,2024-10-15,628.39,74.18,554.21,Online
8053,1478,2023-12-02,764.41,40.57,723.84,Online
8054,3304,2023-03-06,808.29,95.08,713.21,In-Store
8055,3254,2023-10-04,983.25,71.9,911.35,In-Store
8056,2693,2024-03-07,629.78,89.41,540.37,In-Store
8057,3704,2024-10-23,548.71,75.7,473.01,In-Store
8058,1370,2024-10-23,391.16,21.16,370.0,Online
8059,2452,2024-07-11,281.25,42.17,239.08,Online
8060,1393,2023-06-08,473.22,33.82,439.4,In-Store
8061,3609,2023-07-14,1513.68,189.89,1323.79,In-Store
8062,484,2024-12-24,955.09,80.55,874.54,In-Store
8063,2986,2023-12-14,745.66,45.48,700.18,Online
8064,557,2023-03-30,1336.83,92.26,1244.57,Online
8065,1318,2024-11-01,494.8,45.31,449.49,Online
8066,160,2023-04-03,455.07,67.61,387.46,In-Store
8067,3427,2023-12-20,68.79,6.12,62.67,Online
8068,315,2024-08-24,54.84,3.77,51.07,Online
8069,696,2024-03-11,400.85,58.11,342.74,Online
8070,2081,2024-12-21,17.81,2.62,15.19,Online
8071,2022,2023-09-29,1512.38,89.5,1422.88,Online
8072,1189,2024-11-25,271.64,29.54,242.1,In-Store
8073,3558,2024-08-11,992.1,75.57,916.53,In-Store
8074,1075,2023-01-03,705.04,38.5,666.54,Online
8075,2061,2023-06-26,62.56,8.84,53.72,Online
8076,103,2023-12-25,713.79,72.75,641.04,In-Store
8077,533,2024-09-20,363.58,33.27,330.31,Online
8078,2271,2024-02-11,283.0,17.03,265.97,Online
8079,2949,2024-07-02,336.93,20.06,316.87,Online
8080,3629,2023-11-23,468.76,44.16,424.6,Online
8081,2456,2024-04-15,162.57,11.36,151.21,Online
8082,3173,2023-09-08,956.76,67.49,889.27,In-Store
8083,2315,2023-07-10,602.7,48.53,554.17,Online
8084,3926,2024-07-26,433.43,46.82,386.61,Online
8085,1092,2024-04-22,1301.84,128.57,1173.27,Online
8086,3943,2024-11-27,63.19,6.3,56.89,Online
8087,1539,2024-05-23,364.8,48.86,315.94,Online
8088,2985,2023-03-07,385.96,54.01,331.95,Online
8089,3255,2024-09-05,344.74,30.24,314.5,Online
8090,2340,2023-09-23,308.08,34.45,273.63,Online
8091,2350,2023-12-03,478.98,25.81,453.17,Online
8092,3543,2024-02-18,305.52,21.92,283.6,Online
8093,2830,2024-06-20,89.83,7.76,82.07,Online
8094,3908,2023-07-05,886.71,126.3,760.41,Online
8095,2849,2024-04-13,456.0,57.4,398.6,In-Store
8096,3776,2023-09-26,304.83,30.31,274.52,In-Store
8097,1210,2024-10-25,457.47,33.66,423.81,Online
8098,1134,2024-05-21,326.35,23.89,302.46,Online
8099,1163,2023-11-28,347.43,27.5,319.93,Online
8100,3007,2024-12-24,205.18,10.8,194.38,In-Store
8101,3961,2023-01-29,1011.73,112.7,899.03,Online
8102,128,2023-10-04,99.38,10.77,88.61,Online
8103,1082,2023-04-14,580.24,60.33,519.91,Online
8104,3491,2024-08-31,258.9,20.7,238.2,In-Store
8105,434,2024-02-26,544.32,62.61,481.71,In-Store
8106,1707,2024-06-09,730.45,104.39,626.06,Online
8107,2536,2024-03-03,409.32,23.92,385.4,Online
8108,1069,2024-10-23,1004.35,83.6,920.75,In-Store
8109,3571,2024-07-28,232.96,32.89,200.07,Online
8110,51,2024-06-07,478.43,44.86,433.57,In-Store
8111,16,2024-03-21,135.98,8.45,127.53,Online
8112,131,2024-09-21,456.6,40.3,416.3,In-Store
8113,1056,2024-05-09,130.15,11.99,118.16,Online
8114,3943,2024-12-11,309.34,36.01,273.33,Online
8115,2470,2024-01-07,620.82,46.89,573.93,Online
8116,2585,2024-07-03,106.83,14.62,92.21,In-Store
8117,1236,2023-10-09,665.49,93.07,572.42,Online
8118,2481,2023-06-16,70.02,8.18,61.84,In-Store
8119,865,2024-01-26,849.86,125.95,723.91,Online
8120,3213,2024-05-27,360.6,31.92,328.68,In-Store
8121,2372,2024-10-23,1011.11,100.14,910.97,Online
8122,242,2024-12-30,158.89,20.53,138.36,Online
8123,1333,2023-07-17,150.42,11.23,139.19,In-Store
8124,21,2024-09-09,509.68,46.16,463.52,Online
8125,1916,2024-11-30,743.89,100.23,643.66,Online
8126,3008,2023-05-18,886.41,124.57,761.84,Online
8127,3036,2023-08-08,806.31,55.5,750.81,In-Store
8128,597,2023-05-31,792.35,116.96,675.39,Online
8129,1457,2023-01-17,559.32,73.3,486.02,In-Store
8130,70,2024-12-22,557.46,40.1,517.36,Online
8131,502,2024-09-28,399.02,46.21,352.81,Online
8132,1200,2023-09-22,814.19,72.27,741.92,Online
8133,2147,2023-11-09,255.43,13.63,241.8,Online
8134,133,2024-12-01,648.34,74.37,573.97,Online
8135,375,2023-12-26,1008.18,96.29,911.89,Online
8136,272,2024-05-09,373.26,18.68,354.58,Online
8137,1154,2024-11-03,651.49,76.92,574.57,Online
8138,3854,2023-05-18,117.75,16.18,101.57,Online
8139,746,2023-01-06,174.72,18.85,155.87,Online
8140,1015,2023-01-24,139.46,9.17,130.29,In-Store
8141,945,2024-05-24,1012.86,67.67,945.19,Online
8142,3644,2023-09-21,815.43,47.84,767.59,Online
8143,1393,2024-01-18,307.08,25.49,281.59,Online
8144,3482,2024-11-03,557.6,29.64,527.96,Online
8145,3263,2023-09-29,290.07,36.78,253.29,Online
8146,2803,2024-07-31,292.98,40.21,252.77,Online
8147,1768,2023-04-13,613.28,67.06,546.22,In-Store
8148,960,2023-12-31,663.89,76.46,587.43,Online
8149,1525,2023-11-21,571.32,80.92,490.4,Online
8150,1762,2023-08-17,878.04,114.62,763.42,Online
8151,3926,2023-04-08,225.39,22.25,203.14,Online
8152,1723,2024-03-30,663.54,89.9,573.64,Online
8153,2170,2023-12-27,715.42,101.68,613.74,Online
8154,3134,2023-06-26,724.59,51.66,672.93,In-Store
8155,3044,2023-01-08,623.68,41.17,582.51,In-Store
8156,1501,2023-05-06,122.14,13.18,108.96,Online
8157,3584,2024-03-13,654.02,76.09,577.93,In-Store
8158,1008,2024-10-18,348.74,24.71,324.03,Online
8159,198,2023-04-24,288.88,22.9,265.98,In-Store
8160,1410,2024-08-25,49.8,7.22,42.58,Online
8161,3346,2024-12-18,662.29,63.78,598.51,In-Store
8162,2326,2023-03-11,413.69,55.59,358.1,Online
8163,3970,2024-08-05,633.33,37.54,595.79,In-Store
8164,1522,2023-12-21,859.18,62.48,796.7,Online
8165,1762,2023-12-26,870.41,70.91,799.5,Online
8166,2338,2023-11-15,541.41,44.14,497.27,Online
8167,3321,2023-07-04,91.47,8.88,82.59,In-Store
8168,3704,2024-10-12,805.26,101.65,703.61,Online
8169,768,2024-06-05,373.15,47.63,325.52,In-Store
8170,559,2024-06-14,796.62,87.12,709.5,Online
8171,1555,2024-11-02,206.68,15.87,190.81,In-Store
8172,3600,2023-01-14,741.61,68.45,673.16,Online
8173,3773,2023-08-30,96.52,9.57,86.95,Online
8174,3077,2023-07-13,473.69,32.23,441.46,Online
8175,2198,2023-02-27,399.09,20.01,379.08,Online
8176,1917,2024-09-25,454.81,62.71,392.1,Online
8177,2656,2023-08-24,317.78,18.25,299.53,Online
8178,2515,2023-03-29,234.2,23.36,210.84,In-Store
8179,467,2023-08-12,750.26,49.61,700.65,Online
8180,1636,2023-12-29,111.43,10.03,101.4,Online
8181,2959,2024-07-06,745.23,98.46,646.77,Online
8182,109,2024-03-01,557.43,28.98,528.45,In-Store
8183,2986,2024-01-14,429.48,34.3,395.18,Online
8184,3792,2024-06-28,823.96,121.24,702.72,In-Store
8185,1526,2023-03-26,1049.75,150.59,899.16,Online
8186,105,2023-11-26,1013.85,64.75,949.1,Online
8187,1187,2024-02-13,422.69,57.02,365.67,In-Store
8188,1834,2023-09-22,656.02,54.69,601.33,In-Store
8189,2942,2024-10-11,38.02,5.38,32.64,In-Store
8190,3227,2024-10-07,407.67,20.56,387.11,Online
8191,455,2024-03-25,1047.12,126.26,920.86,Online
8192,1776,2024-09-20,350.16,39.83,310.33,Online
8193,2549,2024-11-07,613.47,55.97,557.5,In-Store
8194,100,2024-12-02,456.92,26.73,430.19,Online
8195,605,2023-01-25,241.3,29.1,212.2,Online
8196,2389,2024-12-19,722.5,56.15,666.35,Online
8197,1062,2023-01-02,363.3,35.22,328.08,Online
8198,2681,2023-09-15,1395.17,126.38,1268.79,In-Store
8199,1333,2023-05-03,184.71,15.98,168.73,Online
8200,1140,2023-08-04,35.52,2.58,32.94,Online
8201,182,2024-01-11,918.47,132.83,785.64,Online
8202,702,2023-12-07,794.85,43.38,751.47,Online
8203,1584,2023-06-26,506.11,64.5,441.61,Online
8204,3069,2023-02-17,468.04,39.9,428.14,Online
8205,1604,2024-10-24,35.44,2.8,32.64,In-Store
8206,1011,2023-10-18,1067.04,99.72,967.32,Online
8207,1891,2024-10-02,861.78,90.34,771.44,Online
8208,2353,2023-04-02,227.76,18.08,209.68,Online
8209,1959,2023-12-22,873.13,86.23,786.9,Online
8210,1088,2023-06-16,1187.39,86.36,1101.03,Online
8211,2345,2024-03-01,467.27,34.33,432.94,Online
8212,695,2024-01-27,294.47,27.03,267.44,Online
8213,3388,2024-05-26,398.2,25.94,372.26,Online
8214,2384,2024-09-15,791.01,63.23,727.78,In-Store
8215,1559,2024-06-06,389.84,47.05,342.79,Online
8216,274,2024-02-03,845.25,69.13,776.12,Online
8217,2728,2023-05-25,387.75,45.58,342.17,Online
8218,349,2023-09-14,57.69,8.49,49.2,Online
8219,2851,2024-09-18,161.04,23.02,138.02,Online
8220,1018,2023-04-09,800.84,102.67,698.17,In-Store
8221,1010,2023-05-22,830.98,45.78,785.2,Online
8222,1799,2023-05-02,871.29,115.67,755.62,In-Store
8223,2919,2024-10-17,984.43,78.78,905.65,In-Store
8224,1094,2024-08-01,234.69,15.49,219.2,Online
8225,2922,2024-01-19,410.0,52.77,357.23,Online
8226,1320,2024-07-12,525.27,67.35,457.92,Online
8227,260,2023-03-05,173.99,13.13,160.86,Online
8228,360,2023-12-16,601.71,46.67,555.04,Online
8229,2681,2024-07-26,384.89,24.89,360.0,In-Store
8230,1325,2023-04-15,658.59,46.74,611.85,Online
8231,2205,2023-07-05,591.8,59.2,532.6,Online
8232,723,2023-05-20,341.98,28.29,313.69,Online
8233,2736,2023-08-13,398.54,30.55,367.99,In-Store
8234,1926,2023-01-08,574.61,42.49,532.12,Online
8235,419,2024-02-17,506.9,35.8,471.1,Online
8236,1752,2024-02-16,772.35,80.45,691.9,Online
8237,3837,2023-02-01,358.83,49.9,308.93,In-Store
8238,183,2024-04-13,192.76,18.7,174.06,Online
8239,1081,2023-05-22,352.1,34.55,317.55,Online
8240,110,2023-12-01,478.02,34.28,443.74,Online
8241,3266,2024-03-03,399.0,24.49,374.51,In-Store
8242,2983,2023-12-09,609.83,80.5,529.33,Online
8243,1720,2023-02-22,627.54,81.88,545.66,Online
8244,2033,2024-10-06,750.03,85.09,664.94,Online
8245,3944,2023-01-27,92.82,11.22,81.6,Online
8246,2213,2023-06-06,737.4,110.43,626.97,Online
8247,2869,2024-11-30,131.91,9.13,122.78,Online
8248,501,2024-10-19,614.42,58.65,555.77,Online
8249,2710,2024-04-20,792.88,76.58,716.3,Online
8250,21,2024-07-27,147.59,17.89,129.7,In-Store
8251,1012,2024-01-30,403.06,47.61,355.45,Online
8252,2122,2024-03-26,644.78,84.78,560.0,Online
8253,3402,2023-06-16,681.35,40.13,641.22,In-Store
8254,3929,2023-04-04,1036.36,91.53,944.83,Online
8255,1224,2024-05-24,752.19,85.05,667.14,In-Store
8256,391,2024-01-11,1028.77,116.41,912.36,Online
8257,2697,2023-01-02,286.99,32.07,254.92,In-Store
8258,3134,2023-05-22,104.49,7.19,97.3,In-Store
8259,784,2023-01-15,154.47,22.5,131.97,Online
8260,1575,2023-06-12,522.01,62.15,459.86,In-Store
8261,1464,2023-09-02,478.02,27.83,450.19,Online
8262,3817,2023-05-18,16.95,2.04,14.91,In-Store
8263,2203,2023-01-29,872.96,65.71,807.25,In-Store
8264,917,2023-07-06,1101.73,57.3,1044.43,Online
8265,3848,2024-08-02,297.27,34.0,263.27,In-Store
8266,30,2024-11-19,189.78,19.43,170.35,Online
8267,423,2024-01-22,295.42,43.21,252.21,Online
8268,142,2024-08-30,166.68,24.36,142.32,Online
8269,2871,2023-02-21,257.13,22.27,234.86,In-Store
8270,3984,2023-07-25,239.1,25.3,213.8,Online
8271,1978,2023-08-24,298.79,17.77,281.02,Online
8272,3466,2024-07-08,912.82,63.89,848.93,Online
8273,622,2023-04-30,1126.43,128.65,997.78,Online
8274,1055,2023-08-07,812.07,42.77,769.3,Online
8275,2302,2023-02-10,205.09,29.36,175.73,In-Store
8276,429,2024-03-15,167.66,18.03,149.63,Online
8277,2555,2023-10-25,1169.04,59.75,1109.29,Online
8278,2005,2023-06-26,17.43,1.89,15.54,In-Store
8279,1247,2024-02-18,979.46,60.85,918.61,Online
8280,2369,2023-05-06,865.8,114.91,750.89,Online
8281,1427,2024-02-12,866.91,121.66,745.25,Online
8282,726,2024-10-23,335.7,40.99,294.71,Online
8283,1450,2024-03-10,780.1,115.57,664.53,Online
8284,75,2024-05-20,387.46,47.84,339.62,Online
8285,1788,2024-03-30,331.14,33.67,297.47,Online
8286,2632,2023-07-07,393.23,42.69,350.54,Online
8287,2058,2023-05-17,117.54,6.94,110.6,In-Store
8288,2945,2023-12-07,331.32,38.84,292.48,Online
8289,1928,2023-05-01,1148.27,72.33,1075.94,Online
8290,1381,2023-03-11,48.78,3.73,45.05,Online
8291,2521,2024-02-25,434.6,39.93,394.67,Online
8292,712,2023-08-07,1342.16,173.69,1168.47,Online
8293,413,2023-04-22,200.68,13.85,186.83,Online
8294,2941,2023-06-21,1141.81,115.29,1026.52,Online
8295,2053,2024-08-09,442.2,55.28,386.92,Online
8296,3244,2024-11-24,1254.73,163.73,1091.0,Online
8297,209,2023-10-27,669.39,55.52,613.87,Online
8298,569,2024-09-29,342.36,39.58,302.78,In-Store
8299,2775,2024-05-12,899.37,84.57,814.8,In-Store
8300,3280,2023-09-06,365.67,34.77,330.9,Online
8301,2088,2023-10-25,99.25,9.09,90.16,In-Store
8302,2390,2024-12-04,1105.55,100.48,1005.07,In-Store
8303,35,2024-01-07,284.63,41.96,242.67,Online
8304,1562,2023-06-22,125.77,12.99,112.78,Online
8305,1954,2023-05-13,863.84,97.53,766.31,Online
8306,2732,2023-01-16,129.97,10.51,119.46,Online
8307,1695,2023-06-15,126.74,13.52,113.22,Online
8308,3066,2024-07-26,465.31,65.19,400.12,Online
8309,3714,2023-12-10,421.72,37.26,384.46,In-Store
8310,3301,2024-01-07,1102.49,113.75,988.74,Online
8311,465,2024-12-29,886.46,83.59,802.87,In-Store
8312,875,2023-12-19,618.18,83.75,534.43,In-Store
8313,3096,2024-12-27,537.93,27.47,510.46,In-Store
8314,3035,2024-06-21,946.14,77.25,868.89,Online
8315,347,2024-04-21,1575.48,221.85,1353.63,In-Store
8316,3052,2023-05-22,686.03,77.92,608.11,Online
8317,1939,2024-05-13,846.88,124.69,722.19,Online
8318,3061,2023-10-21,274.71,15.65,259.06,Online
8319,1253,2023-02-14,374.13,49.79,324.34,In-Store
8320,120,2023-02-06,1016.85,76.03,940.82,Online
8321,3055,2023-01-12,407.07,46.99,360.08,Online
8322,1259,2023-06-23,876.24,65.79,810.45,Online
8323,598,2023-01-01,59.58,5.06,54.52,In-Store
8324,188,2024-03-07,178.66,25.89,152.77,In-Store
8325,3492,2023-12-06,748.11,70.39,677.72,Online
8326,3510,2024-06-27,521.46,76.65,444.81,In-Store
8327,1173,2024-01-11,612.97,70.81,542.16,Online
8328,3948,2024-11-02,803.69,101.81,701.88,In-Store
8329,243,2023-01-17,452.64,39.09,413.55,Online
8330,947,2023-03-11,400.11,29.64,370.47,Online
8331,2855,2024-06-26,143.29,18.88,124.41,Online
8332,1331,2023-03-14,927.07,126.1,800.97,Online
8333,2318,2023-10-01,740.29,96.48,643.81,Online
8334,1834,2023-01-08,261.84,32.21,229.63,In-Store
8335,3776,2023-09-09,91.25,5.59,85.66,Online
8336,291,2024-03-04,338.54,19.62,318.92,Online
8337,2864,2024-06-16,317.08,40.61,276.47,In-Store
8338,2804,2024-04-24,66.52,9.4,57.12,In-Store
8339,1490,2024-03-18,529.2,29.26,499.94,Online
8340,2913,2023-05-09,156.84,11.39,145.45,Online
8341,3483,2023-01-08,204.2,21.41,182.79,Online
8342,1826,2023-03-25,365.23,51.49,313.74,Online
8343,3080,2024-12-03,277.16,31.43,245.73,Online
8344,2902,2024-03-11,143.22,16.01,127.21,Online
8345,3331,2023-12-25,389.82,21.65,368.17,Online
8346,1808,2024-09-07,384.41,19.64,364.77,Online
8347,1996,2024-09-03,237.9,16.32,221.58,In-Store
8348,3817,2023-12-15,678.24,98.5,579.74,In-Store
8349,281,2023-04-25,518.05,53.64,464.41,Online
8350,570,2023-01-12,163.92,12.25,151.67,Online
8351,3402,2023-10-02,135.58,11.31,124.27,Online
8352,3629,2024-09-27,1158.15,82.76,1075.39,Online
8353,2836,2024-11-15,763.34,65.05,698.29,Online
8354,3112,2024-05-22,97.44,10.17,87.27,Online
8355,1231,2024-05-28,1189.35,97.83,1091.52,In-Store
8356,1366,2024-04-13,996.99,112.12,884.87,Online
8357,1086,2024-10-04,392.52,35.45,357.07,Online
8358,2888,2023-08-28,611.53,36.54,574.99,Online
8359,3769,2023-11-26,1031.55,67.38,964.17,Online
8360,1481,2024-11-15,336.89,21.81,315.08,Online
8361,2205,2024-12-25,279.8,34.22,245.58,Online
8362,3083,2023-06-24,385.54,26.46,359.08,Online
8363,459,2024-06-13,675.32,69.37,605.95,Online
8364,3132,2024-07-26,128.88,16.6,112.28,Online
8365,1907,2023-01-01,563.62,83.01,480.61,Online
8366,2634,2023-11-12,776.21,107.18,669.03,In-Store
8367,2170,2023-08-09,448.98,29.67,419.31,In-Store
8368,1542,2024-11-28,662.95,36.87,626.08,Online
8369,771,2024-10-06,467.37,59.04,408.33,Online
8370,3576,2023-12-13,720.33,82.72,637.61,Online
8371,2234,2024-08-28,779.25,62.25,717.0,In-Store
8372,3120,2023-01-23,331.63,47.39,284.24,Online
8373,2808,2023-10-20,677.49,65.05,612.44,Online
8374,3102,2024-04-29,138.45,14.72,123.73,Online
8375,241,2024-09-15,393.49,57.39,336.1,Online
8376,1780,2023-06-15,411.12,39.9,371.22,Online
8377,1688,2023-02-27,548.43,49.95,498.48,Online
8378,436,2024-03-08,34.83,2.98,31.85,Online
