order_item_id,order_id,product_id,quantity,unit_price,cost_price
23296,9324,69,3,117.37,71.32
23297,9324,77,1,17.03,13.43
23298,9325,119,1,120.0,88.33
23299,9326,116,2,155.62,106.14
23300,9326,139,3,177.4,139.93
23301,9326,128,1,170.47,120.44
23302,9326,30,1,69.06,50.15
23303,9327,100,1,182.76,130.28
23304,9328,79,1,186.71,130.42
23305,9328,56,3,57.69,34.02
23306,9329,22,3,152.38,110.28
23307,9329,14,3,99.96,72.48
23308,9329,100,2,176.78,130.28
23309,9330,60,1,190.99,126.61
23310,9330,41,1,64.0,48.49
23311,9331,105,1,186.25,129.08
23312,9331,114,1,136.58,86.45
23313,9331,100,1,189.65,130.28
23314,9331,25,2,134.66,83.31
23315,9332,90,1,168.5,108.48
23316,9332,195,2,124.23,99.85
23317,9332,159,2,59.91,42.2
23318,9332,187,2,94.35,58.27
23319,9333,55,2,41.08,29.01
23320,9333,122,2,105.96,83.6
23321,9333,84,1,102.74,73.94
23322,9333,188,2,123.71,76.86
23323,9334,14,2,96.54,72.48
23324,9334,156,3,120.58,93.79
23325,9334,65,2,18.38,13.59
23326,9335,152,1,36.36,23.9
23327,9335,91,2,145.46,93.37
23328,9335,157,2,191.24,146.45
23329,9336,44,2,82.0,63.28
23330,9336,179,2,19.58,15.16
23331,9337,98,2,161.35,117.86
23332,9337,106,1,30.13,22.48
23333,9338,125,1,74.64,51.74
23334,9338,44,1,85.45,63.28
23335,9338,126,3,86.27,71.92
23336,9339,45,3,81.19,67.54
23337,9340,78,1,40.92,29.69
23338,9341,76,2,162.32,135.49
23339,9341,27,1,136.08,105.43
23340,9342,45,2,86.12,67.54
23341,9342,172,3,31.89,19.24
23342,9342,163,2,94.74,73.71
23343,9343,22,1,144.77,110.28
23344,9344,188,2,120.05,76.86
23345,9345,88,2,186.39,131.18
23346,9345,18,3,140.28,88.92
23347,9346,54,3,158.46,96.57
23348,9346,93,3,151.59,114.94
23349,9347,181,1,120.92,80.59
23350,9347,156,1,118.44,93.79
23351,9347,166,1,153.71,114.79
23352,9347,74,3,124.82,81.2
23353,9348,120,2,98.5,61.08
23354,9348,98,1,153.5,117.86
23355,9348,18,1,146.63,88.92
23356,9348,30,3,64.91,50.15
23357,9349,172,3,31.72,19.24
23358,9349,51,2,146.84,106.79
23359,9349,79,3,180.24,130.42
23360,9350,46,2,147.58,100.02
23361,9350,129,3,161.08,107.37
23362,9350,169,2,61.39,47.45
23363,9351,197,3,200.1,140.68
23364,9351,48,2,60.49,38.53
23365,9352,84,3,100.43,73.94
23366,9352,192,2,91.26,73.19
23367,9352,76,1,166.32,135.49
23368,9353,41,2,61.59,48.49
23369,9353,143,3,92.01,62.6
23370,9354,134,2,50.19,41.21
23371,9354,23,3,70.74,54.47
23372,9354,75,1,75.76,49.93
23373,9355,107,1,104.29,77.18
23374,9355,121,3,90.03,71.86
23375,9355,189,1,197.7,148.54
23376,9356,71,2,102.96,82.25
23377,9356,169,1,61.9,47.45
23378,9356,30,2,66.86,50.15
23379,9357,77,3,17.05,13.43
23380,9357,88,1,188.4,131.18
23381,9358,21,2,81.38,61.53
23382,9358,53,3,114.92,81.81
23383,9358,163,2,96.1,73.71
23384,9359,95,3,16.12,11.96
23385,9359,119,3,116.21,88.33
23386,9359,28,1,85.38,60.97
23387,9359,185,2,47.98,32.97
23388,9360,59,1,58.25,43.13
23389,9360,120,2,97.55,61.08
23390,9360,127,2,69.29,51.54
23391,9361,52,1,106.13,63.08
23392,9361,96,3,75.64,56.52
23393,9362,4,3,105.95,81.48
23394,9362,56,3,57.99,34.02
23395,9362,57,3,112.15,70.84
23396,9363,115,2,72.43,49.07
23397,9364,139,3,181.97,139.93
23398,9364,34,1,114.01,79.17
23399,9364,189,2,199.59,148.54
23400,9365,38,1,123.12,93.56
23401,9365,78,2,39.4,29.69
23402,9365,166,3,149.55,114.79
23403,9365,98,3,150.61,117.86
23404,9366,179,3,20.26,15.16
23405,9366,74,1,129.12,81.2
23406,9366,85,3,91.92,70.95
23407,9367,119,3,114.28,88.33
23408,9367,26,2,14.98,11.58
23409,9367,33,3,87.78,54.09
23410,9368,19,3,168.66,111.12
23411,9369,126,2,87.27,71.92
23412,9369,48,3,56.21,38.53
23413,9370,98,3,156.96,117.86
23414,9370,147,2,145.0,97.51
23415,9370,28,1,86.21,60.97
23416,9371,80,2,47.7,29.28
23417,9371,13,2,84.41,65.7
23418,9371,137,3,125.19,90.4
23419,9371,12,1,170.07,109.39
23420,9372,11,1,146.4,111.76
23421,9372,196,3,97.77,66.61
23422,9372,112,2,203.88,122.82
23423,9373,121,3,89.99,71.86
23424,9373,146,3,176.95,127.34
23425,9373,80,3,45.92,29.28
23426,9373,170,2,83.23,64.04
23427,9374,130,1,50.5,34.4
23428,9375,92,1,100.35,77.95
23429,9376,79,1,176.88,130.42
23430,9376,63,3,152.11,100.15
23431,9376,11,2,152.19,111.76
23432,9376,41,2,58.88,48.49
23433,9377,6,2,54.04,34.02
23434,9378,128,3,155.59,120.44
23435,9378,49,1,36.82,21.68
23436,9378,162,3,188.75,120.24
23437,9378,92,1,103.35,77.95
23438,9379,109,1,139.65,106.32
23439,9379,91,3,140.42,93.37
23440,9379,17,1,73.84,53.91
23441,9379,118,2,79.17,61.04
23442,9380,162,3,195.76,120.24
23443,9380,172,3,31.08,19.24
23444,9380,57,2,111.93,70.84
23445,9380,166,2,159.18,114.79
23446,9381,136,2,103.56,72.51
23447,9381,16,2,70.56,57.59
23448,9381,90,2,178.41,108.48
23449,9382,60,3,184.65,126.61
23450,9383,137,1,121.75,90.4
23451,9383,111,1,52.14,39.46
23452,9383,98,1,156.84,117.86
23453,9384,144,1,165.43,111.99
23454,9384,16,1,70.85,57.59
23455,9384,139,3,193.12,139.93
23456,9384,97,1,159.74,116.93
23457,9385,194,3,58.76,41.47
23458,9386,82,1,199.12,115.29
23459,9386,81,3,133.55,86.79
23460,9387,193,2,164.4,115.01
23461,9387,88,1,193.27,131.18
23462,9387,93,3,147.02,114.94
23463,9387,8,2,189.46,115.23
23464,9388,138,2,177.59,129.88
23465,9389,99,3,135.55,86.57
23466,9390,194,2,58.48,41.47
23467,9390,21,3,80.23,61.53
23468,9390,66,1,48.91,31.62
23469,9390,113,3,32.8,25.07
23470,9391,75,1,76.55,49.93
23471,9392,148,2,133.32,99.97
23472,9392,167,2,153.46,106.43
23473,9392,20,1,113.37,84.35
23474,9393,45,3,88.02,67.54
23475,9394,118,2,84.38,61.04
23476,9394,88,3,177.44,131.18
23477,9394,21,1,77.18,61.53
23478,9395,88,1,192.33,131.18
23479,9396,109,3,136.52,106.32
23480,9396,114,1,131.3,86.45
23481,9397,139,1,178.74,139.93
23482,9398,71,1,99.73,82.25
23483,9399,56,2,56.39,34.02
23484,9400,75,2,72.94,49.93
23485,9400,42,2,19.17,12.49
23486,9400,103,3,162.42,108.21
23487,9400,65,1,16.96,13.59
23488,9401,22,1,146.47,110.28
23489,9401,21,1,81.91,61.53
23490,9402,37,2,48.71,35.51
23491,9402,102,2,196.22,124.89
23492,9402,195,3,131.67,99.85
23493,9402,49,2,34.21,21.68
23494,9403,169,2,58.21,47.45
23495,9404,1,2,198.9,119.35
23496,9404,56,3,56.26,34.02
23497,9404,154,3,193.2,126.15
23498,9405,105,2,191.1,129.08
23499,9405,74,3,130.75,81.2
23500,9405,16,1,76.77,57.59
23501,9405,193,2,163.11,115.01
23502,9406,125,1,69.61,51.74
23503,9407,68,2,191.22,125.85
23504,9407,11,1,152.11,111.76
23505,9408,6,2,55.16,34.02
23506,9409,74,3,123.96,81.2
23507,9410,91,1,142.29,93.37
23508,9410,54,3,165.49,96.57
23509,9411,168,1,183.82,119.45
23510,9412,136,1,106.64,72.51
23511,9412,195,2,122.52,99.85
23512,9412,4,2,107.82,81.48
23513,9412,64,2,76.28,46.44
23514,9413,157,2,200.19,146.45
23515,9413,15,3,140.69,91.19
23516,9413,35,3,189.35,134.5
23517,9413,115,3,70.91,49.07
23518,9414,64,2,77.56,46.44
23519,9415,108,3,54.3,37.89
23520,9415,175,2,208.31,121.35
23521,9416,112,1,202.57,122.82
23522,9417,11,1,139.64,111.76
23523,9417,178,3,100.9,68.08
23524,9417,27,2,128.47,105.43
23525,9418,124,2,184.15,144.38
23526,9419,94,1,165.29,112.96
23527,9419,163,3,97.2,73.71
23528,9419,60,2,183.72,126.61
23529,9419,26,1,14.83,11.58
23530,9420,124,2,187.42,144.38
23531,9420,39,1,65.74,50.98
23532,9420,16,3,70.36,57.59
23533,9421,85,3,93.88,70.95
23534,9422,61,3,58.6,36.2
23535,9422,105,2,197.67,129.08
23536,9423,117,1,73.67,45.88
23537,9423,104,3,178.09,143.36
23538,9423,150,2,45.08,34.1
23539,9424,18,3,142.2,88.92
23540,9424,161,2,20.35,13.67
23541,9424,28,3,87.88,60.97
23542,9425,135,1,36.5,27.64
23543,9425,155,1,39.86,32.92
23544,9425,45,3,83.36,67.54
23545,9426,146,3,179.3,127.34
23546,9426,82,1,196.06,115.29
23547,9427,92,1,100.91,77.95
23548,9427,199,1,187.96,138.04
23549,9427,46,2,149.27,100.02
23550,9428,47,3,20.18,15.34
23551,9428,68,1,185.74,125.85
23552,9429,165,1,35.54,22.71
23553,9429,56,2,53.9,34.02
23554,9429,8,2,185.21,115.23
23555,9430,156,3,123.64,93.79
23556,9430,90,2,168.05,108.48
23557,9430,53,3,117.88,81.81
23558,9431,38,3,115.36,93.56
23559,9431,58,2,66.37,46.42
23560,9431,120,2,98.98,61.08
23561,9432,175,3,194.35,121.35
23562,9432,183,3,140.15,101.27
23563,9432,19,1,164.99,111.12
23564,9433,150,2,45.1,34.1
23565,9433,169,2,57.9,47.45
23566,9434,77,3,17.21,13.43
23567,9434,68,1,181.96,125.85
23568,9434,169,1,61.99,47.45
23569,9434,128,1,162.69,120.44
23570,9435,172,2,30.06,19.24
23571,9435,90,3,168.9,108.48
23572,9435,63,1,146.54,100.15
23573,9436,5,1,161.33,100.15
23574,9437,89,2,137.9,84.44
23575,9437,87,3,18.49,14.99
23576,9437,13,1,88.26,65.7
23577,9438,124,2,182.9,144.38
23578,9438,97,2,172.34,116.93
23579,9438,122,2,103.07,83.6
23580,9438,188,2,117.3,76.86
23581,9439,50,3,50.45,35.74
23582,9439,105,3,184.08,129.08
23583,9439,145,1,190.26,131.91
23584,9440,107,1,97.63,77.18
23585,9440,74,3,132.98,81.2
23586,9440,42,3,17.65,12.49
23587,9441,76,3,170.99,135.49
23588,9441,155,1,43.01,32.92
23589,9442,182,3,141.88,98.39
23590,9442,183,2,141.39,101.27
23591,9442,6,2,57.94,34.02
23592,9443,65,2,17.57,13.59
23593,9443,182,1,148.09,98.39
23594,9443,194,3,61.63,41.47
23595,9443,137,2,120.41,90.4
23596,9444,57,3,107.79,70.84
23597,9444,193,3,168.33,115.01
23598,9445,191,3,145.95,104.56
23599,9446,84,2,104.18,73.94
23600,9446,31,1,128.18,83.6
23601,9446,49,3,36.41,21.68
23602,9447,9,1,146.92,104.72
23603,9447,177,3,167.86,103.96
23604,9448,25,1,128.18,83.31
23605,9448,4,1,109.5,81.48
23606,9448,39,1,66.08,50.98
23607,9448,8,3,180.37,115.23
23608,9449,111,2,52.07,39.46
23609,9449,85,2,91.42,70.95
23610,9449,55,3,37.99,29.01
23611,9450,46,1,156.49,100.02
23612,9451,190,1,43.49,26.83
23613,9451,90,2,173.34,108.48
23614,9452,186,3,73.61,51.84
23615,9453,78,1,41.89,29.69
23616,9453,188,2,119.54,76.86
23617,9454,1,2,188.44,119.35
23618,9454,188,1,124.51,76.86
23619,9455,21,3,81.33,61.53
23620,9455,101,3,35.81,22.64
23621,9455,31,1,138.25,83.6
23622,9455,18,3,147.21,88.92
23623,9456,175,1,208.5,121.35
23624,9456,105,2,188.8,129.08
23625,9457,107,2,106.24,77.18
23626,9458,188,2,122.01,76.86
23627,9458,1,1,200.58,119.35
23628,9459,145,2,204.42,131.91
23629,9459,196,1,104.64,66.61
23630,9459,109,1,127.73,106.32
23631,9460,44,1,80.98,63.28
23632,9460,100,3,174.36,130.28
23633,9461,101,2,35.11,22.64
23634,9462,43,1,33.32,21.22
23635,9463,26,3,15.88,11.58
23636,9463,117,3,70.6,45.88
23637,9463,125,1,69.51,51.74
23638,9464,57,3,106.36,70.84
23639,9465,105,3,187.6,129.08
23640,9465,45,1,82.51,67.54
23641,9465,98,3,161.54,117.86
23642,9466,116,2,163.05,106.14
23643,9466,117,2,67.13,45.88
23644,9466,67,2,119.46,75.27
23645,9467,19,2,170.18,111.12
23646,9467,125,3,70.21,51.74
23647,9468,5,1,163.71,100.15
23648,9468,105,1,198.69,129.08
23649,9468,110,2,133.54,101.04
23650,9469,136,3,99.7,72.51
23651,9469,87,3,18.39,14.99
23652,9470,13,1,90.11,65.7
23653,9470,186,3,72.28,51.84
23654,9470,98,1,150.73,117.86
23655,9471,111,1,51.24,39.46
23656,9472,70,1,156.85,120.36
23657,9473,192,2,95.4,73.19
23658,9474,32,1,166.68,133.46
23659,9474,198,3,46.11,32.05
23660,9475,159,1,61.14,42.2
23661,9475,100,1,178.6,130.28
23662,9476,189,3,200.71,148.54
23663,9476,52,1,97.26,63.08
23664,9476,134,1,50.94,41.21
23665,9476,88,1,193.29,131.18
23666,9477,22,1,142.95,110.28
23667,9477,196,1,99.41,66.61
23668,9477,152,2,37.03,23.9
23669,9477,37,3,51.1,35.51
23670,9478,16,1,75.69,57.59
23671,9478,58,2,71.88,46.42
23672,9479,118,3,82.02,61.04
23673,9479,166,3,158.07,114.79
23674,9480,118,3,77.65,61.04
23675,9480,116,2,159.7,106.14
23676,9481,88,1,177.35,131.18
23677,9481,57,3,113.46,70.84
23678,9481,129,3,147.68,107.37
23679,9481,150,1,44.08,34.1
23680,9482,180,3,108.21,63.91
23681,9483,55,1,38.4,29.01
23682,9483,170,3,83.89,64.04
23683,9483,178,2,106.38,68.08
23684,9483,105,1,184.85,129.08
23685,9484,33,1,90.17,54.09
23686,9484,152,3,36.99,23.9
23687,9484,26,1,15.75,11.58
23688,9485,136,3,103.96,72.51
23689,9485,39,1,68.95,50.98
23690,9485,43,1,35.21,21.22
23691,9486,70,3,151.89,120.36
23692,9486,33,2,83.35,54.09
23693,9487,57,3,105.75,70.84
23694,9488,147,2,142.06,97.51
23695,9488,120,1,96.93,61.08
23696,9489,21,3,77.02,61.53
23697,9489,51,2,153.6,106.79
23698,9489,121,3,90.33,71.86
23699,9490,122,3,106.85,83.6
23700,9491,189,3,187.72,148.54
23701,9492,32,1,173.57,133.46
23702,9492,86,3,176.65,123.9
23703,9492,106,3,30.21,22.48
23704,9493,87,3,18.62,14.99
23705,9493,109,2,140.22,106.32
23706,9493,39,1,66.87,50.98
23707,9494,25,2,127.16,83.31
23708,9495,9,2,145.52,104.72
23709,9496,1,3,200.42,119.35
23710,9496,154,1,205.72,126.15
23711,9497,59,1,62.15,43.13
23712,9498,53,3,121.59,81.81
23713,9499,1,1,191.04,119.35
23714,9500,69,1,120.31,71.32
23715,9501,166,3,153.29,114.79
23716,9501,58,1,67.62,46.42
23717,9501,156,1,122.09,93.79
23718,9501,116,3,151.67,106.14
23719,9502,82,1,184.51,115.29
23720,9503,103,3,161.9,108.21
23721,9503,119,1,116.36,88.33
23722,9504,169,3,62.72,47.45
23723,9504,101,3,37.92,22.64
23724,9505,104,3,187.2,143.36
23725,9505,133,2,22.49,14.86
23726,9505,138,2,172.83,129.88
23727,9505,85,2,92.47,70.95
23728,9506,102,3,191.62,124.89
23729,9506,152,1,35.29,23.9
23730,9506,145,2,191.72,131.91
23731,9506,45,1,84.87,67.54
23732,9507,34,2,116.72,79.17
23733,9507,80,3,50.09,29.28
23734,9508,106,2,29.75,22.48
23735,9508,144,1,153.91,111.99
23736,9509,95,2,16.26,11.96
23737,9510,33,1,82.53,54.09
23738,9510,64,2,72.68,46.44
23739,9510,29,3,111.56,71.2
23740,9511,7,3,91.01,69.57
23741,9511,107,2,98.97,77.18
23742,9511,102,2,207.96,124.89
23743,9511,172,3,32.64,19.24
23744,9512,135,3,35.44,27.64
23745,9512,172,3,30.46,19.24
23746,9512,78,2,39.23,29.69
23747,9513,31,3,137.65,83.6
23748,9514,70,3,155.06,120.36
23749,9514,90,3,181.37,108.48
23750,9515,49,1,35.51,21.68
23751,9515,117,3,67.19,45.88
23752,9515,61,2,59.42,36.2
23753,9515,27,1,129.46,105.43
23754,9516,70,2,150.56,120.36
23755,9516,49,2,33.99,21.68
23756,9517,65,3,17.88,13.59
23757,9517,66,1,49.54,31.62
23758,9517,80,3,46.13,29.28
23759,9517,34,2,116.32,79.17
23760,9518,170,3,88.07,64.04
23761,9518,23,2,65.48,54.47
23762,9519,25,1,134.83,83.31
23763,9519,5,2,165.64,100.15
23764,9519,196,3,96.45,66.61
23765,9519,111,1,49.65,39.46
23766,9520,185,3,46.75,32.97
23767,9521,198,1,48.35,32.05
23768,9521,47,3,20.31,15.34
23769,9521,157,1,184.5,146.45
23770,9522,35,2,201.94,134.5
23771,9522,77,3,16.66,13.43
23772,9522,140,1,190.17,129.26
23773,9522,83,3,127.64,86.66
23774,9523,118,2,82.53,61.04
23775,9523,50,3,54.05,35.74
23776,9523,41,2,63.84,48.49
23777,9524,166,3,155.06,114.79
23778,9525,9,2,140.77,104.72
23779,9525,75,2,70.89,49.93
23780,9525,89,3,137.79,84.44
23781,9525,130,3,51.58,34.4
23782,9526,68,1,181.54,125.85
23783,9526,153,2,89.39,62.87
23784,9527,149,2,96.84,75.89
23785,9527,129,3,150.31,107.37
23786,9527,162,1,183.1,120.24
23787,9527,87,1,19.6,14.99
23788,9528,24,3,25.97,17.21
23789,9529,13,3,86.56,65.7
23790,9529,146,2,169.77,127.34
23791,9529,197,3,182.27,140.68
23792,9530,104,1,182.76,143.36
23793,9531,27,2,132.89,105.43
23794,9531,160,3,16.29,10.37
23795,9531,52,1,103.01,63.08
23796,9531,30,1,70.38,50.15
23797,9532,77,1,17.29,13.43
23798,9532,105,3,197.37,129.08
23799,9533,126,2,94.41,71.92
23800,9533,193,2,164.41,115.01
23801,9534,181,1,116.38,80.59
23802,9535,42,2,19.27,12.49
23803,9535,121,3,95.11,71.86
23804,9536,148,1,132.95,99.97
23805,9536,138,3,185.54,129.88
23806,9536,92,3,103.44,77.95
23807,9536,187,2,91.96,58.27
23808,9537,56,3,53.74,34.02
23809,9537,190,1,40.18,26.83
23810,9537,181,1,118.89,80.59
23811,9537,200,2,34.44,20.9
23812,9538,84,2,98.35,73.94
23813,9538,5,1,166.81,100.15
23814,9539,199,3,187.62,138.04
23815,9539,27,3,139.85,105.43
23816,9540,93,1,155.39,114.94
23817,9540,41,1,63.13,48.49
23818,9541,125,2,74.86,51.74
23819,9541,144,2,162.73,111.99
23820,9541,107,1,106.91,77.18
23821,9542,72,2,141.39,101.18
23822,9542,170,1,83.26,64.04
23823,9543,75,1,75.04,49.93
23824,9543,102,1,206.36,124.89
23825,9544,90,1,177.64,108.48
23826,9544,146,3,170.41,127.34
23827,9544,47,3,21.02,15.34
23828,9545,154,2,200.98,126.15
23829,9545,70,2,163.29,120.36
23830,9546,80,3,45.74,29.28
23831,9546,126,2,89.66,71.92
23832,9547,148,3,137.99,99.97
23833,9547,61,3,57.16,36.2
23834,9547,43,1,34.75,21.22
23835,9548,62,3,189.47,146.41
23836,9549,43,1,36.39,21.22
23837,9549,123,3,51.67,35.71
23838,9550,27,3,138.35,105.43
23839,9550,110,1,125.62,101.04
23840,9551,49,3,33.94,21.68
23841,9552,126,3,87.4,71.92
23842,9553,176,2,102.07,64.94
23843,9553,107,1,103.53,77.18
23844,9554,116,2,152.78,106.14
23845,9555,109,2,136.83,106.32
23846,9556,24,2,26.18,17.21
23847,9556,68,3,185.94,125.85
23848,9556,171,1,17.34,10.82
23849,9556,20,3,112.26,84.35
23850,9557,152,3,34.26,23.9
23851,9558,66,3,52.0,31.62
23852,9559,68,2,191.89,125.85
23853,9559,82,1,197.23,115.29
23854,9560,154,3,201.01,126.15
23855,9560,151,2,194.65,151.73
23856,9560,21,1,78.49,61.53
23857,9561,40,1,22.55,17.1
23858,9561,110,3,127.66,101.04
23859,9561,67,3,123.16,75.27
23860,9562,71,3,101.04,82.25
23861,9563,76,2,164.22,135.49
23862,9563,59,1,63.82,43.13
23863,9563,170,2,85.2,64.04
23864,9564,81,1,134.16,86.79
23865,9564,141,1,31.54,21.26
23866,9564,28,2,92.58,60.97
23867,9564,93,3,152.91,114.94
23868,9565,29,3,119.85,71.2
23869,9565,121,3,91.82,71.86
23870,9566,110,2,135.09,101.04
23871,9566,20,2,117.72,84.35
23872,9567,131,1,92.0,61.16
23873,9567,100,1,181.09,130.28
23874,9567,47,3,21.48,15.34
23875,9567,172,1,30.74,19.24
23876,9568,92,2,98.55,77.95
23877,9568,30,3,66.75,50.15
23878,9569,36,1,115.38,79.28
23879,9569,190,1,43.28,26.83
23880,9569,155,3,41.36,32.92
23881,9570,193,2,155.66,115.01
23882,9571,53,3,124.22,81.81
23883,9571,30,3,67.43,50.15
23884,9572,186,3,76.18,51.84
23885,9572,59,2,61.27,43.13
23886,9572,161,1,20.08,13.67
23887,9572,200,1,33.05,20.9
23888,9573,188,2,121.29,76.86
23889,9573,170,1,84.22,64.04
23890,9573,78,2,41.18,29.69
23891,9574,25,2,132.89,83.31
23892,9574,133,3,23.09,14.86
23893,9574,81,2,131.18,86.79
23894,9575,175,2,198.94,121.35
23895,9575,40,3,23.07,17.1
23896,9575,163,2,102.68,73.71
23897,9575,99,3,132.75,86.57
23898,9576,37,3,50.36,35.51
23899,9577,45,3,81.44,67.54
23900,9577,27,1,133.58,105.43
23901,9577,36,2,114.27,79.28
23902,9578,43,2,35.1,21.22
23903,9579,96,3,78.22,56.52
23904,9579,65,2,17.3,13.59
23905,9579,34,3,114.06,79.17
23906,9579,149,2,90.88,75.89
23907,9580,97,1,175.77,116.93
23908,9581,60,2,180.53,126.61
23909,9581,191,1,153.0,104.56
23910,9581,104,2,184.53,143.36
23911,9582,43,3,33.15,21.22
23912,9582,95,1,16.12,11.96
23913,9583,102,3,208.24,124.89
23914,9583,37,1,47.99,35.51
23915,9583,45,3,84.99,67.54
23916,9584,83,1,133.08,86.66
23917,9584,39,3,68.12,50.98
23918,9584,1,2,190.38,119.35
23919,9584,92,2,99.03,77.95
23920,9585,99,1,130.87,86.57
23921,9586,96,1,82.68,56.52
23922,9587,105,2,187.49,129.08
23923,9587,24,1,26.08,17.21
23924,9588,103,3,164.63,108.21
23925,9588,85,2,97.65,70.95
23926,9589,49,2,36.35,21.68
23927,9589,172,1,29.98,19.24
23928,9590,116,2,160.52,106.14
23929,9590,180,3,109.09,63.91
23930,9590,65,2,18.09,13.59
23931,9590,128,2,166.35,120.44
23932,9591,35,1,207.5,134.5
23933,9591,122,3,107.06,83.6
23934,9591,168,3,185.58,119.45
23935,9592,112,3,209.34,122.82
23936,9592,143,2,100.46,62.6
23937,9592,121,1,98.91,71.86
23938,9593,112,3,191.61,122.82
23939,9593,4,2,105.59,81.48
23940,9593,164,3,61.61,47.14
23941,9593,17,1,69.89,53.91
23942,9594,188,2,124.39,76.86
23943,9594,152,1,34.23,23.9
23944,9594,56,2,54.83,34.02
23945,9594,183,2,136.23,101.27
23946,9595,3,3,115.03,74.75
23947,9595,62,2,177.53,146.41
23948,9596,48,2,58.16,38.53
23949,9596,94,1,163.39,112.96
23950,9596,133,3,23.65,14.86
23951,9596,57,1,111.97,70.84
23952,9597,66,2,51.18,31.62
23953,9597,139,2,189.42,139.93
23954,9597,88,1,180.36,131.18
23955,9597,21,2,75.51,61.53
23956,9598,173,1,55.38,45.71
23957,9598,122,3,109.73,83.6
23958,9599,142,3,122.47,86.47
23959,9600,114,2,128.03,86.45
23960,9600,100,1,175.19,130.28
23961,9600,13,1,88.04,65.7
23962,9600,180,3,104.42,63.91
23963,9601,49,2,35.29,21.68
23964,9601,87,1,19.65,14.99
23965,9601,107,3,107.04,77.18
23966,9602,188,3,122.73,76.86
23967,9602,175,1,203.87,121.35
23968,9602,104,2,181.95,143.36
23969,9602,67,2,127.73,75.27
23970,9603,18,2,149.54,88.92
23971,9603,5,3,161.35,100.15
23972,9603,30,1,70.06,50.15
23973,9604,164,3,61.27,47.14
23974,9604,170,3,89.11,64.04
23975,9604,183,3,143.43,101.27
23976,9605,146,2,165.48,127.34
23977,9605,79,3,169.73,130.42
23978,9606,127,2,63.47,51.54
23979,9607,200,3,31.77,20.9
23980,9607,176,3,102.0,64.94
23981,9607,184,3,131.1,89.94
23982,9607,186,1,76.63,51.84
23983,9608,98,3,159.24,117.86
23984,9608,37,3,50.74,35.51
23985,9608,121,3,99.23,71.86
23986,9608,10,1,58.29,36.99
23987,9609,123,2,54.94,35.71
23988,9609,24,2,26.44,17.21
23989,9609,186,2,74.32,51.84
23990,9609,97,3,168.68,116.93
23991,9610,142,1,113.3,86.47
23992,9610,179,1,19.85,15.16
23993,9610,71,2,104.59,82.25
23994,9610,97,1,170.19,116.93
23995,9611,40,2,21.26,17.1
23996,9611,130,3,50.13,34.4
23997,9612,16,1,74.19,57.59
23998,9612,122,2,108.09,83.6
23999,9612,79,1,184.75,130.42
24000,9613,55,1,38.07,29.01
24001,9613,113,3,33.48,25.07
24002,9614,180,2,107.56,63.91
24003,9614,198,3,45.88,32.05
24004,9615,51,1,145.25,106.79
24005,9615,191,1,143.92,104.56
24006,9615,120,3,98.64,61.08
24007,9616,31,2,140.6,83.6
24008,9616,90,2,177.66,108.48
24009,9616,9,1,148.89,104.72
24010,9616,152,3,34.98,23.9
24011,9617,107,1,104.09,77.18
24012,9618,25,1,129.32,83.31
24013,9618,158,3,77.03,59.05
24014,9618,142,2,120.28,86.47
24015,9619,122,2,110.75,83.6
24016,9620,36,3,115.4,79.28
24017,9620,68,1,192.25,125.85
24018,9621,29,1,117.05,71.2
24019,9621,152,2,36.34,23.9
24020,9621,180,3,100.79,63.91
24021,9621,166,1,145.43,114.79
24022,9622,187,1,89.45,58.27
24023,9622,58,2,65.82,46.42
24024,9623,98,1,149.43,117.86
24025,9624,168,1,196.54,119.45
24026,9624,161,1,20.73,13.67
24027,9625,153,1,91.59,62.87
24028,9626,75,1,74.13,49.93
24029,9626,156,2,125.23,93.79
24030,9626,73,2,25.47,17.91
24031,9627,73,1,25.89,17.91
24032,9627,28,1,88.97,60.97
24033,9627,172,3,31.0,19.24
24034,9628,185,1,45.31,32.97
24035,9628,106,3,30.93,22.48
24036,9628,135,1,36.48,27.64
24037,9628,7,3,89.04,69.57
24038,9629,108,2,56.37,37.89
24039,9629,24,1,25.69,17.21
24040,9629,14,3,100.15,72.48
24041,9630,90,1,167.79,108.48
24042,9631,36,1,116.38,79.28
24043,9632,76,1,163.79,135.49
24044,9632,15,2,150.9,91.19
24045,9632,109,2,127.89,106.32
24046,9633,110,1,123.88,101.04
24047,9633,183,3,140.44,101.27
24048,9633,61,1,59.34,36.2
24049,9634,157,1,186.64,146.45
24050,9634,25,3,131.0,83.31
24051,9634,131,1,93.22,61.16
24052,9634,154,3,204.5,126.15
24053,9635,108,3,51.82,37.89
24054,9635,57,1,109.57,70.84
24055,9636,39,3,67.92,50.98
24056,9637,18,2,146.27,88.92
24057,9637,172,2,30.02,19.24
24058,9637,21,3,77.87,61.53
24059,9637,11,1,146.24,111.76
24060,9638,174,3,16.57,12.75
24061,9639,69,1,110.64,71.32
24062,9639,137,2,123.3,90.4
24063,9639,106,1,29.9,22.48
24064,9640,97,2,171.63,116.93
24065,9640,197,3,193.63,140.68
24066,9640,56,3,55.34,34.02
24067,9641,23,3,68.44,54.47
24068,9641,55,1,41.07,29.01
24069,9641,87,1,19.56,14.99
24070,9642,140,2,182.04,129.26
24071,9642,55,2,41.46,29.01
